time_s,vehicle_id,x_m,y_m,speed_mps,lane_id,edge_id,warning_received
52.9,40,765.3889275663223,502.7510572846574,6.715298514064118,35113168_0,35113168,False
52.9,41,119.80361021091238,304.2155155756323,10.754828067551717,466819511#0_0,466819511#0,False
52.9,43,545.4746644584749,355.05727803335446,8.94970127741617,1019648661#1_0,1019648661#1,True
52.9,44,589.5275255191043,200.4989904154736,13.022858443011426,-35114073_0,-35114073,False
52.9,45,732.7979422500277,329.3350410389194,12.57269359699634,-35114173#2_0,-35114173#2,False
52.9,49,600.1328868754874,407.82420748055534,6.030490196486171,:4612970107_6_0,:4612970107_6,False
52.9,50,532.7667337014364,307.6911326269736,1.676226876871308,:9404261907_0_0,:9404261907_0,False
53.0,14,439.0197094801652,346.1880806034235,9.564230273478445,408205324#0_0,408205324#0,True
53.0,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.0,17,710.1074013506943,538.0151395508491,7.6183405879846235,:6788662350_8_0,:6788662350_8,False
53.0,18,343.24519838321066,282.2889973931405,11.259776328100365,459271667#3_1,459271667#3,True
53.0,20,604.6532851760453,387.6628250596108,6.524895730505567,:4612970105_1_0,:4612970105_1,True
53.0,28,465.8524489475858,291.43953480705215,8.036604042174533,-723893749#1_0,-723893749#1,True
53.0,29,473.10172012728617,278.18663350431797,7.959192763346121,:4649953992_6_0,:4649953992_6,True
53.0,30,588.492689134717,409.21993158594677,7.089404438506393,:4649967850_0_0,:4649967850_0,True
53.0,33,528.7157678770808,309.5016603121535,10.353893358053972,:9404261907_2_1,:9404261907_2,True
53.0,34,539.1979967644908,539.6676502017807,0.42878669325176344,-682107400#1_0,-682107400#1,False
53.0,35,718.7573092395228,320.00008263911684,11.901432014311231,-35114173#2_0,-35114173#2,False
53.0,36,619.0813471691029,425.6614331544332,8.220352112774622,817119562#4_2,817119562#4,True
53.0,38,567.8192088133953,351.77346513255156,12.01038267644148,:9404261909_2_0,:9404261909_2,True
53.0,39,448.78330528673257,329.3125020440353,4.218723450771784,:4597095606_4_0,:4597095606_4,True
53.0,40,764.9158472594944,502.23845068587514,6.975298514064118,35113168_0,35113168,False
53.0,41,120.5405470247302,305.02097994323094,10.916598683695193,466819511#0_0,466819511#0,False
53.0,43,544.8784690038966,354.3643979719888,9.14008640021362,1019648661#1_0,1019648661#1,True
53.0,44,588.9451598808795,201.66408125086852,13.024625284315913,-35114073_0,-35114073,False
53.0,45,733.8384307216411,330.02681302603116,12.493787034006763,-35114173#2_0,-35114173#2,False
53.0,49,599.5629420246602,407.5948090667372,6.158622688529249,:4612970107_6_0,:4612970107_6,False
53.0,50,532.7237445047022,307.8602643667708,1.8454359589736182,:9404261907_0_0,:9404261907_0,False
53.1,14,438.52756636802917,347.0250461580196,9.711084300603964,408205324#0_0,408205324#0,True
53.1,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.1,17,710.430858833926,537.3754125284573,7.168340587984623,:6788662350_8_0,:6788662350_8,False
53.1,18,342.2004179027376,281.81229014454016,11.487005683171105,459271667#3_1,459271667#3,True
53.1,20,605.0569293767463,388.1213927692625,6.111330122925078,:4612970105_1_0,:4612970105_1,True
53.1,28,466.2244672551724,290.7560263846452,7.780699457505291,-723893749#1_0,-723893749#1,True
53.1,29,473.4763886616642,277.5256843886961,7.594337231955858,:4649953992_6_0,:4649953992_6,True
53.1,30,587.8883352538882,408.77645760978226,7.281058668529662,:4649967850_0_0,:4649967850_0,True
53.1,33,529.3910940871251,310.31322369689224,10.554718749174715,:9404261907_2_1,:9404261907_2,True
53.1,34,539.1971937653512,539.6673234196207,0.00866933502004652,-682107400#1_0,-682107400#1,False
53.1,35,719.7490954686834,320.6594747892987,11.90898916081372,-35114173#2_0,-35114173#2,False
53.1,36,618.5301101904093,425.0292768875112,8.387674444800128,817119562#4_2,817119562#4,True
53.1,38,568.5938138981629,352.71091208670475,12.158997624030128,724091817#3_0,724091817#3,True
53.1,39,448.5663172020545,329.69325472092316,4.38362720933116,:4597095606_4_0,:4597095606_4,True
53.1,40,764.425133172617,501.706736988606,7.235298514064118,35113168_0,35113168,False
53.1,41,121.29300616508051,305.84341005428246,11.146538355883095,466819511#0_0,466819511#0,False
53.1,43,544.2667092412693,353.6534295494433,9.37869794821643,1019648661#1_0,1019648661#1,True
53.1,44,588.3670498217523,202.82065830062677,12.929449127831392,-35114073_0,-35114073,False
53.1,45,734.882473638284,330.72094819694394,12.536467448481798,-35114173#2_0,-35114173#2,False
53.1,49,599.1030857248896,407.18528529728974,6.158622688529249,:4612970107_6_0,:4612970107_6,False
53.1,50,532.7703551516569,308.06463412649526,2.095818371782975,:9404261907_0_0,:9404261907_0,False
53.2,14,438.02629766553764,347.87753119181724,9.891152608074028,408205324#0_0,408205324#0,True
53.2,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.2,17,710.7340109388533,536.7758450320456,6.718340587984623,:6788662350_8_0,:6788662350_8,False
53.2,18,341.13952126822477,281.32822949721736,11.6641973100314,459271667#3_1,459271667#3,True
53.2,20,605.4777461880037,388.5994697513821,6.371330122925078,:4612970105_1_0,:4612970105_1,True
53.2,28,466.5845999094093,290.09435544712716,7.532113044729244,-723893749#1_0,-723893749#1,True
53.2,29,473.83058988370516,276.9048800963018,7.144337231955858,:4649953992_6_0,:4649953992_6,True
53.2,30,587.2412727633554,408.3559690512656,7.487457054742193,:4649967850_0_0,:4649967850_0,True
53.2,33,530.0812587833504,311.1426190151326,10.786630447512358,:9404261907_2_1,:9404261907_2,True
53.2,34,539.1971788381621,539.6673173449703,0.00016115683957915975,-682107400#1_0,-682107400#1,False
53.2,35,720.7504159006336,321.3252057837727,12.0234722160725,-35114173#2_0,-35114173#2,False
53.2,36,617.9627038490551,424.3785776629626,8.633709009280778,817119562#4_2,817119562#4,True
53.2,38,569.385030605568,353.66822042126967,12.417326411484066,724091817#3_0,724091817#3,True
53.2,39,448.3423353076191,330.0862795545551,4.524917247421825,:4597095606_4_0,:4597095606_4,True
53.2,40,763.9167853056905,501.15591619285004,7.4952985140641175,35113168_0,35113168,False
53.2,41,122.05519057962411,306.676469790128,11.290603509728681,466819511#0_0,466819511#0,False
53.2,43,543.638455005008,352.9232917558202,9.631569574426829,1019648661#1_0,1019648661#1,True
53.2,44,587.789071105162,203.97697258421903,12.92651164798335,-35114073_0,-35114073,False
53.2,45,735.9272254172165,331.4155546571482,12.544979195342838,-35114173#2_0,-35114173#2,False
53.2,49,598.6432294251191,406.77576152784235,6.158622688529249,:4612970107_6_0,:4612970107_6,False
53.2,50,532.822436413744,308.2929904294925,2.341801134273814,:9404261907_0_0,:9404261907_0,False
53.3,14,437.51419253735594,348.74844524517016,10.104979523048517,408205324#0_0,408205324#0,True
53.3,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.3,17,711.0168576654761,536.2164370616138,6.268340587984623,:6788662350_8_0,:6788662350_8,False
53.3,18,340.05611050783835,280.83389621636013,11.911732458988212,459271667#3_1,459271667#3,True
53.3,20,605.9157356098175,389.09705600596965,6.631330122925077,:4612970105_1_0,:4612970105_1,True
53.3,28,466.9321081891655,289.45587924521544,7.268076405482914,-723893749#1_0,-723893749#1,True
53.3,29,474.162481051679,276.32317837178846,6.694337231955858,:4649953992_6_0,:4649953992_6,True
53.3,30,586.581248742196,407.9270575422472,7.637440874465322,:4649967850_0_0,:4649967850_0,True
53.3,33,530.7814500063743,311.98406356514386,10.943335709081362,:9404261907_2_1,:9404261907_2,True
53.3,34,539.1971788381621,539.6673173449703,0.0,-682107400#1_0,-682107400#1,False
53.3,35,721.7482439440337,321.98861485288853,11.981536952034539,-35114173#2_0,-35114173#2,False
53.3,36,617.3860416597788,423.7172638706405,8.774546874084395,817119562#4_2,817119562#4,True
53.3,38,570.1869921691617,354.638529164303,12.585955796193122,724091817#3_0,724091817#3,True
53.3,39,448.1108010818286,330.4925565922631,4.677490626145871,:4597095606_4_0,:4597095606_4,True
53.3,40,763.3908036587146,500.5859882986072,7.755298514064117,35113168_0,35113168,False
53.3,41,122.83235225252322,307.5258995155079,11.512468825429096,466819511#0_0,466819511#0,False
53.3,43,542.9943842138773,352.17477244750347,9.874048239689289,1019648661#1_0,1019648661#1,True
53.3,44,587.2096304496415,205.13621164828862,12.959207956802928,-35114073_0,-35114073,False
53.3,45,736.9732456245457,332.1110044359058,12.560209997691652,-35114173#2_0,-35114173#2,False
53.3,49,598.1833731253485,406.3662377583949,6.158622688529249,:4612970107_6_0,:4612970107_6,False
53.3,50,532.8786490003424,308.5394610015014,2.5275635378579,:9404261907_0_0,:9404261907_0,False
53.4,14,436.99082099957025,349.6385195722931,10.327290982320685,408205324#0_0,408205324#0,True
53.4,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.4,17,711.3114363884526,535.6338258095046,6.528340587984623,:6788662350_8_0,:6788662350_8,False
53.4,18,338.95878306895895,280.33321310255906,12.064741601030349,459271667#3_1,459271667#3,True
53.4,20,606.3736470969349,389.6120467893253,6.891330122925077,817914011_0,817914011,True
53.4,28,467.2679213289547,288.8388904983716,7.023474547613958,-723893749#1_0,-723893749#1,True
53.4,29,474.4373612213881,275.76223554642445,6.244337231955858,:4649953992_6_0,:4649953992_6,True
53.4,30,585.9057331079221,407.48807892817644,7.816701439868705,:4649967850_0_0,:4649967850_0,True
53.4,33,531.4901092708659,312.83568445999936,11.075683298617001,:9404261907_2_1,:9404261907_2,True
53.4,34,539.1971788381621,539.6673173449703,0.0,-682107400#1_0,-682107400#1,False
53.4,35,722.7471140601921,322.6527167473094,11.99404976257675,-35114173#2_0,-35114173#2,False
53.4,36,616.7961859620847,423.0408198179197,8.975300556568314,817119562#4_2,817119562#4,True
53.4,38,570.9978970505211,355.6196585997656,12.726311901996635,724091817#3_0,724091817#3,True
53.4,39,447.87159587391847,330.9122940325582,4.8324610061624735,:4597095606_4_0,:4597095606_4,True
53.4,40,762.8750942697079,500.0271909188741,7.603839946217447,35113168_0,35113168,False
53.4,41,123.62473807790909,308.3919690831715,11.73799150238221,466819511#0_0,466819511#0,False
53.4,43,542.3385936419475,351.4126327695966,10.053720540565408,1019648661#1_0,1019648661#1,True
53.4,44,586.6280176461022,206.299796349504,13.007788113581844,-35114073_0,-35114073,False
53.4,45,738.0112045439954,332.8010946424169,12.463413140507853,-35114173#2_0,-35114173#2,False
53.4,49,597.7235168255779,405.95671398894746,6.158622688529249,:4612970107_6_0,:4612970107_6,False
53.4,50,532.9401356234805,308.8090561952603,2.764707267778399,:9404261907_0_0,:9404261907_0,False
53.5,14,436.45787266006965,350.5448807333895,10.516262699063647,408205324#0_0,408205324#0,True
53.5,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
53.5,17,711.6177471077829,535.0280112757183,6.788340587984623,:6788662350_8_0,:6788662350_8,False
53.5,18,337.8424388110011,279.8238530889982,12.273825052447158,459271667#3_1,459271667#3,True
53.5,20,606.8535808074067,390.1428344028935,7.151330122925077,817914011_0,817914011,True
53.5,28,467.58865033950855,288.24961578916174,6.707992557172834,-723893749#1_0,-723893749#1,True
53.5,29,474.7227870325781,275.1774607137425,6.504337231955858,:4649953992_6_0,:4649953992_6,True
53.5,30,585.2148728326529,407.0391287177492,7.994261323423637,:4649967850_0_0,:4649967850_0,True
53.5,33,532.2071627056201,313.6973929260598,11.206876350118177,:9404261907_2_1,:9404261907_2,True
53.5,34,539.1971788381621,539.6673173449703,0.0,-682107400#1_0,-682107400#1,False
53.5,35,723.7392861944421,323.31236546768673,11.913622961315479,-35114173#2_0,-35114173#2,False
53.5,36,616.1970345040457,422.35371542602564,9.116745732603945,817119562#4_2,817119562#4,True
53.5,38,571.8236136058483,356.6187089648616,12.95876577795276,724091817#3_0,724091817#3,True
53.5,39,447.6199777324407,331.35381265817006,5.0832290306624675,:4597095606_4_0,:4597095606_4,True
53.5,40,762.3230940511646,499.5735864228497,7.153839946217447,:10215974129_0_0,:10215974129_0,False
53.5,41,124.42757693051432,309.26946370221106,11.89283721105603,466819511#0_0,466819511#0,False
53.5,43,541.6677959822941,350.63305231487254,10.283789517700642,1019648661#1_0,1019648661#1,True
53.5,44,586.0468098797521,207.4625707262665,12.99872944447481,-35114073_0,-35114073,False
53.5,45,739.0551779995858,333.4951836319335,12.53563338676884,-35114173#2_0,-35114173#2,False
53.5,49,594.9101861114141,407.64692138542404,6.158622688529249,703307399_0,703307399,False
53.5,50,533.0473800792469,309.0771737768467,2.9175027260886823,:9404261907_0_0,:9404261907_0,False
53.6,14,435.9164775483523,351.46560693834937,10.682936406450592,408205324#0_0,408205324#0,True
53.6,16,601.0572190890248,386.3021395514216,0.2506371670532972,703307394_1,703307394,True
53.6,17,711.9357898234667,534.3989934602546,7.048340587984622,:6788662350_8_0,:6788662350_8,False
53.6,18,336.70579720768035,279.30523190350436,12.496987454401335,459271667#3_1,459271667#3,True
53.6,20,607.3509634067675,390.6929197942395,7.411330122925077,817914011_0,817914011,True
53.6,28,467.91649349425546,287.64727027839456,6.856783669691912,-723893749#1_0,-723893749#1,True
53.6,29,475.0152517401075,274.5673657818902,6.7643372319558575,:4649953992_6_0,:4649953992_6,True
53.6,30,584.5555599511925,406.51015160201365,8.223115957226186,:4649967850_0_0,:4649967850_0,True
53.6,33,532.9401479246078,314.57808134683575,11.454902137884268,724091817#2_1,724091817#2,True
53.6,34,539.1971788381621,539.6673173449703,0.0,-682107400#1_0,-682107400#1,False
53.6,35,724.7370372343224,323.97572334077364,11.980612323263848,-35114173#2_0,-35114173#2,False
53.6,36,615.5817110323122,421.64806503631036,9.362820635468584,817119562#4_2,817119562#4,True
53.6,38,572.6645043867757,357.63611891779436,13.196909526125784,724091817#3_0,724091817#3,True
53.6,39,447.35808295127225,331.81336387795625,5.290839312284504,:4597095606_4_0,:4597095606_4,True
53.6,40,761.7749795230819,499.1300092016694,7.056896740850605,:10215974129_0_0,:10215974129_0,False
53.6,41,125.23979388339815,310.1572084885222,12.031759511092094,466819511#0_0,466819511#0,False
53.6,43,540.9857254734208,349.84037090072405,10.456610050057495,1019648661#1_0,1019648661#1,True
53.6,44,585.4685244303338,208.61949866489505,12.933371737050255,-35114073_0,-35114073,False
53.6,45,740.0964958021066,334.18750700227105,12.503745321889381,-35114173#2_0,-35114173#2,False
53.6,49,594.4880604751414,407.17275286248764,6.418622688529249,703307399_0,703307399,False
53.6,50,533.2004833833942,309.3485841796533,3.115623035878347,:9404261907_0_0,:9404261907_0,False
53.7,14,435.3622808367878,352.40810424576216,10.93554060273642,408205324#0_0,408205324#0,True
53.7,16,601.0720053869435,386.2553162746792,0.49287659728825955,703307394_1,703307394,True
53.7,17,712.2655645355044,533.7467723631136,7.308340587984622,:6788662350_8_0,:6788662350_8,False
53.7,20,607.8585027623997,391.25770570581335,7.589867002117183,:4612970108_3_0,:4612970108_3,True
53.7,28,468.24905058478345,287.03626386373276,6.955374832618406,-723893749#1_0,-723893749#1,True
53.7,29,475.27801740939066,273.91560387670745,7.024337231955857,:4649953992_6_0,:4649953992_6,True
53.7,30,583.9089673079327,405.93312905328173,8.408605305913884,:4649967850_0_0,:4649967850_0,True
53.7,33,533.6852369389861,315.47040351974385,11.62698621160663,724091817#2_1,724091817#2,True
53.7,34,539.1971788381621,539.6673173449703,0.0,-682107400#1_0,-682107400#1,False
53.7,35,725.7403108258184,324.6427528994287,12.04692500778788,-35114173#2_0,-35114173#2,False
53.7,36,614.9537942127308,420.9279726478336,9.554442217476085,817119562#4_2,817119562#4,True
53.7,38,573.5217103468442,358.6732689202302,13.452959357938054,724091817#3_0,724091817#3,True
53.7,39,447.0847638621643,332.2929615248815,5.521634967288253,:4597095606_4_0,:4597095606_4,True
53.7,40,761.2199530800784,498.68083831738306,7.1458866642677075,:10215974129_0_0,:10215974129_0,False
53.7,41,126.0644554741124,311.05855513614915,12.216107903534429,466819511#0_0,466819511#0,False
53.7,43,540.2947110723494,349.03729516953194,10.59372606933393,1019648661#1_0,1019648661#1,True
53.7,44,584.8864374000475,209.7840321123972,13.018394209260949,-35114073_0,-35114073,False
53.7,45,741.1409640047931,334.88192492592873,12.541574120397653,-35114173#2_0,-35114173#2,False
53.7,49,594.0454787342691,406.67926868940765,6.6373780989685836,:4612970106_0_0,:4612970106_0,False
53.7,50,533.3653588530492,309.6408634213145,3.355184358491501,:9404261907_0_0,:9404261907_0,False
53.8,14,434.7994227733869,353.36533152290235,11.106448445935513,408205324#0_0,408205324#0,True
53.8,16,601.1137949370196,386.2005062367829,0.7153473002749788,:4612970105_4_0,:4612970105_4,True
53.8,17,712.6070712438956,533.0713479842952,7.568340587984622,:6788662350_8_0,:6788662350_8,False
53.8,20,608.3779636776648,391.8443382911558,7.835437637770749,:4612970108_3_0,:4612970108_3,True
53.8,28,468.5914414934765,286.40718979647653,7.161047462436267,-723893749#1_0,-723893749#1,True
53.8,29,475.5505091313614,273.2397175467211,7.284337231955857,:4649953992_6_0,:4649953992_6,True
53.8,30,583.2454530772305,405.3410055942374,8.628661861513324,:4649967850_0_0,:4649967850_0,True
53.8,33,534.4389158769326,316.3730130262665,11.761030494850923,724091817#2_1,724091817#2,True
